PERSON_ID,NAME,DURATION,SITE,TIME
0000000205,Valerie Heath,72.15556644774357,0000000183,2020-08-09 08:55:34
0000000206,William Lynch,141.25936876503195,0000000048,2020-08-09 08:48:16
0000000211,Lauren Rasmussen,8.212303731044592,0000000056,2020-08-09 08:11:12
0000000220,Drew Martin DDS,115.8105148466102,0000000231,2020-08-09 08:12:03
0000000221,Eric Rollins,8.671806773930223,0000000276,2020-08-09 08:53:27
0000000222,Sheila Brown,38.20836319890296,0000000051,2020-08-09 08:24:50
0000000224,James Henderson,107.9054380328991,0000000043,2020-08-09 08:35:36
0000000226,Mario Smith,115.28413781852701,0000000247,2020-08-09 08:47:51
0000000231,James Oneal,99.03718061309564,0000000138,2020-08-09 08:06:36
0000000232,Brenda Palmer,97.3538609555588,0000000261,2020-08-09 08:11:39
0000000244,Rebecca Thompson,18.50954324979983,0000000015,2020-08-09 08:37:29
0000000256,Kayla Petersen,77.06791298253266,0000000242,2020-08-09 08:28:48
0000000258,Mark Simon,2.001415090418602,0000000148,2020-08-09 08:14:42
0000000263,Kevin King,44.011140153404405,0000000049,2020-08-09 08:33:26
0000000275,Emily Koch,5.102671102046201,0000000297,2020-08-09 08:41:14
0000000277,Shane Mayer,7.45479207007516,0000000087,2020-08-09 08:56:17
0000000279,Mrs. Jill Allen,154.3250904441141,0000000217,2020-08-09 08:21:00
0000000281,Patrick Eaton,1.729041108746839,0000000137,2020-08-09 08:05:51
0000000282,Jason Meyer,7.01534358572732,0000000061,2020-08-09 08:35:05
0000000293,Jacqueline Roberson,23.095222669752122,0000000037,2020-08-09 08:15:18
0000000299,Kimberly Boyd,80.42701063228412,0000000193,2020-08-09 08:01:06
0000000002,Robert Ramirez,34.41844891927425,0000000014,2020-08-09 09:45:32
0000000003,Derek Gonzalez,57.54687169372714,0000000112,2020-08-09 09:37:47
0000000005,Erica Walker,53.81814617120546,0000000291,2020-08-09 09:57:41
0000000006,Bradley Collins,31.329289492683763,0000000281,2020-08-09 09:22:45
0000000007,James Rodriguez,60.000931605627294,0000000237,2020-08-09 09:03:57
0000000008,Brandy Padilla,127.37249528519929,0000000284,2020-08-09 09:47:59
0000000009,Mark Taylor,52.91550303493656,0000000278,2020-08-09 09:55:16
0000000010,Molly Norris,76.67387257325518,0000000276,2020-08-09 09:56:44
0000000011,Dillon Jenkins,41.19931333322609,0000000208,2020-08-09 09:31:48
0000000012,Lisa Smith,13.992674526228638,0000000124,2020-08-09 09:56:37
0000000014,James Dean,131.3082803882997,0000000073,2020-08-09 09:22:30
0000000015,Sheila Cook,70.28991538564608,0000000123,2020-08-09 09:21:36
0000000016,Cassandra Wolfe,96.9396636046206,0000000255,2020-08-09 09:33:30
0000000017,Trevor Le,67.03965061730007,0000000000,2020-08-09 09:58:56
0000000018,Laura Yang,59.60065265559036,0000000259,2020-08-09 09:27:07
0000000019,Ryan Barrett,35.95919150446113,0000000079,2020-08-09 09:27:39
0000000020,John Sullivan,14.799052045045396,0000000000,2020-08-09 09:25:53
0000000021,Laurie Jordan,55.111089534503485,0000000011,2020-08-09 09:44:18
0000000022,Lori Smith,18.195911417789027,0000000002,2020-08-09 09:16:33
0000000023,Jennifer Whitehead,23.141860073528704,0000000051,2020-08-09 09:29:58
0000000024,Matthew Holland,100.45890233656176,0000000135,2020-08-09 09:07:54
0000000025,Jenna Garcia,61.89704601160343,0000000166,2020-08-09 09:27:13
0000000027,Tony Wong,25.04160104596126,0000000217,2020-08-09 09:24:41
0000000028,Christie Lee,80.42438543321815,0000000242,2020-08-09 09:01:02
0000000029,Kevin Hood,55.88387333175488,0000000206,2020-08-09 09:08:48
0000000030,Ashley Booth,169.51152090323458,0000000016,2020-08-09 09:24:46
0000000031,Neil Miller Jr.,10.293279656812647,0000000117,2020-08-09 09:14:14
0000000032,Sarah Mejia,178.87164380895345,0000000058,2020-08-09 09:46:46
0000000033,Kara Mcguire,13.17337718485904,0000000185,2020-08-09 09:53:56
0000000034,Leslie Barker,122.55749997918831,0000000205,2020-08-09 09:09:06
0000000035,Jennifer Anderson,14.936574663272552,0000000212,2020-08-09 09:54:03
0000000037,Laura Daniel,6.23318109513036,0000000279,2020-08-09 09:52:51
0000000038,Mary Collins,126.57705360177984,0000000246,2020-08-09 09:41:29
0000000040,Matthew Mahoney,114.82185594997667,0000000095,2020-08-09 09:59:54
0000000041,Renee Hancock,248.57604577825688,0000000205,2020-08-09 09:25:39
0000000042,David Chavez Jr.,17.076004100069817,0000000005,2020-08-09 09:55:38
0000000043,Douglas Brown,17.434409749289387,0000000192,2020-08-09 09:48:22
0000000044,Whitney Harper,245.7215462976647,0000000082,2020-08-09 09:21:31
0000000045,Michael Robinson,4.50647739989126,0000000047,2020-08-09 09:54:31
0000000046,Heather Saunders,34.95384642798079,0000000298,2020-08-09 09:31:00
0000000047,Mark Massey,55.3442045200321,0000000004,2020-08-09 09:45:52
0000000048,Ann Smith,4.326498603451497,0000000038,2020-08-09 09:34:02
0000000049,Tyler Acevedo,36.03532455647302,0000000071,2020-08-09 09:49:41
0000000050,Ryan Hernandez,46.47155706618079,0000000076,2020-08-09 09:44:46
0000000051,Melinda Douglas,186.40540034094465,0000000168,2020-08-09 09:46:26
0000000052,Michelle Brooks,173.83387918497272,0000000132,2020-08-09 09:41:52
0000000053,Jennifer Guzman,10.177208622301052,0000000081,2020-08-09 09:51:55
0000000054,Maria Johnson,41.792504705098224,0000000264,2020-08-09 09:34:43
0000000055,Lisa Rogers,118.96261123432737,0000000036,2020-08-09 09:28:58
0000000058,Courtney Lee,8.546039575094799,0000000284,2020-08-09 09:06:21
0000000059,Harold Medina,54.781504991518204,0000000039,2020-08-09 09:35:09
0000000060,Brandy Brewer,19.061741009797974,0000000142,2020-08-09 09:07:33
0000000061,Richard Jacobs,93.2252555420991,0000000081,2020-08-09 09:20:57
0000000062,Bobby Lopez,14.007594891540373,0000000233,2020-08-09 09:46:37
0000000063,Bethany Schroeder,6.106749811495415,0000000162,2020-08-09 09:20:18
0000000064,Christopher Turner,36.02651996728792,0000000226,2020-08-09 09:31:57
0000000065,Matthew Watson,31.65592866863818,0000000272,2020-08-09 09:15:27
0000000067,Christopher Cantu,14.065846895415524,0000000074,2020-08-09 09:25:46
0000000068,Amanda Taylor,14.727505439231935,0000000146,2020-08-09 09:25:39
0000000069,Jennifer Wall,72.25800497957046,0000000217,2020-08-09 09:22:09
0000000070,Rachel Davis,56.2778488990467,0000000091,2020-08-09 09:46:33
0000000071,John Gutierrez,30.71682952718634,0000000272,2020-08-09 09:33:20
0000000072,Rhonda West,57.56630228959426,0000000003,2020-08-09 09:35:46
0000000073,Karen Wallace,11.858761239433587,0000000119,2020-08-09 09:26:14
0000000076,Nicole Wise,35.72762841038256,0000000135,2020-08-09 09:55:36
0000000077,Kimberly Barnes,34.8432235804006,0000000251,2020-08-09 09:34:20
0000000079,Claudia Duran,59.16040111163897,0000000103,2020-08-09 09:00:47
0000000080,Dawn Larson,141.66601735708133,0000000227,2020-08-09 09:23:32
0000000081,Aaron Solomon,24.37109133737344,0000000014,2020-08-09 09:16:11
0000000083,Christopher Anthony,4.444016601688276,0000000126,2020-08-09 09:29:08
0000000087,Marissa Small,5.883303287686809,0000000005,2020-08-09 09:09:59
0000000088,Lauren Davis,192.01586693254433,0000000083,2020-08-09 09:07:52
0000000091,Anna Rivera,137.4905305869303,0000000242,2020-08-09 09:40:03
0000000092,Ryan Griffith,69.54589242221675,0000000021,2020-08-09 09:03:08
0000000093,Jessica Lynch,163.93511297259252,0000000085,2020-08-09 09:44:11
0000000094,Sara Duncan,43.51893692000872,0000000138,2020-08-09 09:03:53
0000000095,Charles Harris,141.55065250075714,0000000110,2020-08-09 09:04:15
0000000096,Sabrina Hernandez,36.47103856174761,0000000189,2020-08-09 09:01:53
0000000097,Jaclyn Johnson,24.177423930976353,0000000260,2020-08-09 09:56:45
0000000098,Robert Reed,67.81613719930819,0000000031,2020-08-09 09:01:18
0000000099,Linda Barrera,10.6934458689509,0000000231,2020-08-09 09:34:22
0000000101,Connie Morales,1.40760312651087,0000000133,2020-08-09 09:45:49
0000000102,Jose Ortiz,29.51783443871959,0000000148,2020-08-09 09:07:26
0000000103,Sara Gonzalez,62.97697804880162,0000000117,2020-08-09 09:57:35
0000000104,Melissa Baker,20.610044582190607,0000000227,2020-08-09 09:01:43
0000000105,Sarah Johnson,16.415598730033082,0000000261,2020-08-09 09:50:05
0000000107,Lisa Hill,43.279010145991464,0000000185,2020-08-09 09:07:01
0000000108,Darren Yates,19.095811314693727,0000000283,2020-08-09 09:15:07
0000000110,Derek Reyes,17.580616867479065,0000000106,2020-08-09 09:00:10
0000000112,Jennifer Pham,28.869264895406378,0000000162,2020-08-09 09:42:56
0000000113,Tina Gillespie,94.33713490661934,0000000071,2020-08-09 09:39:03
0000000115,Sean Green,48.283503331975496,0000000024,2020-08-09 09:09:33
0000000116,Leslie Keith,76.18456441017662,0000000187,2020-08-09 09:28:17
0000000118,Mary Wilson,184.23981158938872,0000000176,2020-08-09 09:51:06
0000000119,Grace Wilkins,122.17928298153338,0000000244,2020-08-09 09:04:00
0000000120,George Anderson,2.4713754106194914,0000000025,2020-08-09 09:41:40
0000000122,Jennifer Parker,35.49197209975701,0000000046,2020-08-09 09:58:50
0000000123,Karen Perkins,8.233182891177245,0000000007,2020-08-09 09:25:46
0000000125,Mathew Prince,0.8342727335128095,0000000276,2020-08-09 09:26:24
0000000126,Jeffery Mcclain,81.44941962874543,0000000196,2020-08-09 09:20:45
0000000127,Courtney Bentley,25.979457976107465,0000000251,2020-08-09 09:16:13
0000000130,Stacey Frank,19.696282522762072,0000000220,2020-08-09 09:16:44
0000000131,James Savage,45.01223931949933,0000000251,2020-08-09 09:54:59
0000000132,Kevin Hill,52.56255298223002,0000000048,2020-08-09 09:03:17
0000000133,Sabrina Bennett,0.21781771649580053,0000000228,2020-08-09 09:06:53
0000000137,Christie Olson,141.43280500587142,0000000030,2020-08-09 09:44:21
0000000139,Samantha Richardson,1.0872674082990508,0000000013,2020-08-09 09:09:43
0000000140,Janet Vaughn,64.57205881685168,0000000166,2020-08-09 09:46:39
0000000141,Laura Duncan,25.809933198803858,0000000183,2020-08-09 09:45:42
0000000143,Clayton Holden,115.79583110765331,0000000213,2020-08-09 09:48:24
0000000144,Justin Mills,0.1457771245046359,0000000143,2020-08-09 09:52:25
0000000145,Craig Nguyen,18.321127541878642,0000000263,2020-08-09 09:19:11
0000000148,Amy Anderson,0.583237917012879,0000000094,2020-08-09 09:45:25
0000000149,James Vance,57.05059458395601,0000000238,2020-08-09 09:06:43
0000000150,Candace Miller,135.86847099266527,0000000004,2020-08-09 09:55:55
0000000151,Ashley Norris,275.82734486241185,0000000114,2020-08-09 09:49:38
0000000152,Cynthia Noble,33.30407150478368,0000000075,2020-08-09 09:02:49
0000000154,Jason Williams,105.34290511241706,0000000118,2020-08-09 09:14:54
0000000155,John Coleman,32.08527322648945,0000000266,2020-08-09 09:38:08
0000000157,Ariana Taylor,33.903274073758695,0000000242,2020-08-09 09:43:14
0000000159,Steven Wilson,28.075848449851815,0000000274,2020-08-09 09:02:02
0000000160,Catherine Thomas,11.622103923959797,0000000022,2020-08-09 09:13:40
0000000161,Steven Johnson,38.79874366036704,0000000122,2020-08-09 09:37:06
0000000162,Lauren Evans,63.13644257031378,0000000205,2020-08-09 09:45:45
0000000163,Kristin Webster,140.924109649373,0000000002,2020-08-09 09:10:19
0000000165,Craig Contreras,100.9177665158402,0000000151,2020-08-09 09:41:19
0000000166,Blake Anthony,27.70859272054885,0000000185,2020-08-09 09:36:24
0000000167,Todd Woods,60.30863059170092,0000000237,2020-08-09 09:18:43
0000000168,Marissa Kramer,41.32443233432809,0000000195,2020-08-09 09:41:17
0000000169,Bianca Brown,68.1826296968506,0000000107,2020-08-09 09:25:51
0000000170,Michelle Meadows,176.10521374246176,0000000005,2020-08-09 09:37:40
0000000171,Michelle Ramirez,4.476306992578373,0000000026,2020-08-09 09:30:32
0000000172,Jennifer Moss,8.538632261379355,0000000107,2020-08-09 09:51:13
0000000173,Michelle Armstrong,65.27624984256862,0000000079,2020-08-09 09:30:58
0000000174,Jeffrey Walton,55.6950000376821,0000000065,2020-08-09 09:34:29
0000000175,Joseph Smith,10.873750157253955,0000000164,2020-08-09 09:11:25
0000000176,Jacqueline Trevino,49.473142941879175,0000000134,2020-08-09 09:26:07
0000000177,Carol Berry,55.26088058254751,0000000073,2020-08-09 09:03:05
0000000178,Christian Payne,136.00174567123946,0000000145,2020-08-09 09:31:30
0000000180,Edgar Bradford,76.87606886465754,0000000210,2020-08-09 09:47:44
0000000181,Edward Richards,43.12979656586948,0000000232,2020-08-09 09:33:14
0000000182,Mrs. Holly Solomon,15.59249458600653,0000000295,2020-08-09 09:02:14
0000000183,Amanda Ramirez,370.0453617587338,0000000039,2020-08-09 09:02:06
0000000184,Emma Thompson,34.701834660536164,0000000132,2020-08-09 09:48:01
0000000186,Gary Simmons,114.44746700381867,0000000155,2020-08-09 09:21:28
0000000187,George Valdez,86.11129663229538,0000000212,2020-08-09 09:18:49
0000000188,Travis Livingston,36.88079399780579,0000000140,2020-08-09 09:13:35
0000000189,Ann Collins,68.00123614293126,0000000275,2020-08-09 09:30:33
0000000190,Leslie Robinson,71.85717570048509,0000000238,2020-08-09 09:25:24
0000000191,Nicholas Taylor,40.53354017816415,0000000162,2020-08-09 09:07:51
0000000192,Jacob Byrd,103.67856642156353,0000000043,2020-08-09 09:26:02
0000000193,Jessica Howell,27.856763401650177,0000000058,2020-08-09 09:29:31
0000000194,Cynthia Mitchell,73.37601144705856,0000000059,2020-08-09 09:25:13
0000000195,Jennifer Dawson,42.72095782391894,0000000219,2020-08-09 09:13:35
0000000196,Ryan Perez,51.815995354851616,0000000277,2020-08-09 09:48:03
0000000197,Brandon Browning,40.81974949004705,0000000046,2020-08-09 09:48:56
0000000199,Laurie Cooke,1.9647679720089566,0000000298,2020-08-09 09:59:09
0000000200,Robert Abbott,136.99852241076573,0000000043,2020-08-09 09:23:10
0000000202,Mark Mason,138.1101665537587,0000000086,2020-08-09 09:43:45
0000000203,Rhonda Kaufman,67.57350234763248,0000000246,2020-08-09 09:27:48
0000000204,Bobby Kirby,36.281043226034896,0000000127,2020-08-09 09:30:25
0000000207,Timothy Dawson,104.34433323080009,0000000175,2020-08-09 09:03:42
0000000208,Danielle Williams,9.868974133608267,0000000233,2020-08-09 09:12:00
0000000209,Jeffrey King,108.87250606269939,0000000078,2020-08-09 09:32:35
0000000210,Lindsey Henderson,157.82495467840766,0000000064,2020-08-09 09:22:29
0000000212,James Hall,16.05384087746611,0000000108,2020-08-09 09:00:57
0000000213,Tiffany Sanchez,174.58418885388454,0000000057,2020-08-09 09:58:48
0000000214,Michelle Johnson,258.02367139396824,0000000240,2020-08-09 09:22:04
0000000215,Sabrina Reeves,92.62199445547213,0000000177,2020-08-09 09:16:48
0000000216,Kelly Thomas,21.9539898595795,0000000022,2020-08-09 09:56:37
0000000217,David Combs,31.449831369656845,0000000007,2020-08-09 09:37:48
0000000218,Andrew Sims,60.73542073345841,0000000064,2020-08-09 09:49:02
0000000219,Michael Bautista,60.93511270383153,0000000098,2020-08-09 09:08:43
0000000222,Sheila Brown,10.743262007231253,0000000137,2020-08-09 09:26:02
0000000223,Jason Harvey,6.3539115276564155,0000000036,2020-08-09 09:57:14
0000000225,Gloria Washington,36.81349683747223,0000000147,2020-08-09 09:18:45
0000000227,Jennifer Turner,26.069222884456543,0000000175,2020-08-09 09:06:21
0000000228,Anthony Young,67.05530457128017,0000000189,2020-08-09 09:27:23
0000000229,Ashley Bell,15.061673753937502,0000000268,2020-08-09 09:29:15
0000000230,Cameron Mills,14.702063788732435,0000000296,2020-08-09 09:37:52
0000000233,Melissa Dixon,66.41032821796594,0000000143,2020-08-09 09:52:58
0000000234,Stephen Thompson,19.754142691519586,0000000175,2020-08-09 09:22:35
0000000235,Mark Gregory,59.52641182572067,0000000162,2020-08-09 09:28:34
0000000236,Charles Maldonado,176.56359673291865,0000000232,2020-08-09 09:18:01
0000000237,Jamie Barnes,5.248619228524115,0000000269,2020-08-09 09:22:12
0000000238,Cynthia Brandt,138.86719374539356,0000000228,2020-08-09 09:01:10
0000000239,Darrell Hale,37.862164338717285,0000000245,2020-08-09 09:28:19
0000000240,Duane Herring,72.77328680178671,0000000268,2020-08-09 09:03:00
0000000241,Donna Love,3.478989972098986,0000000216,2020-08-09 09:24:16
0000000242,John Logan,80.64644624642686,0000000023,2020-08-09 09:33:29
0000000243,Jennifer Faulkner,83.80897170099017,0000000236,2020-08-09 09:20:45
0000000245,Matthew Vazquez,87.99411137708235,0000000242,2020-08-09 09:29:50
0000000246,Judy Yu,131.22153190443723,0000000170,2020-08-09 09:07:25
0000000247,Jessica Guerrero,7.49509424440259,0000000087,2020-08-09 09:54:22
0000000249,Jeremy Cruz,128.08985055857602,0000000248,2020-08-09 09:14:19
0000000250,Jennifer Haas,18.347475373173886,0000000062,2020-08-09 09:55:10
0000000251,Michael Lyons,24.849279217779266,0000000140,2020-08-09 09:46:08
0000000252,Jason West,8.529165667952642,0000000238,2020-08-09 09:28:48
0000000253,Michelle Downs,24.877125498896742,0000000236,2020-08-09 09:01:13
0000000254,Jacqueline Wyatt,36.534144032614634,0000000090,2020-08-09 09:28:01
0000000255,Cody Day,67.18611496913915,0000000246,2020-08-09 09:16:55
0000000257,James Perry,107.4786465066698,0000000265,2020-08-09 09:53:03
0000000259,Elizabeth Smith,127.89578543923498,0000000210,2020-08-09 09:50:52
0000000260,Daniel Ross,67.45318554222918,0000000109,2020-08-09 09:08:33
0000000261,Thomas Oneal,1.2452154374303568,0000000111,2020-08-09 09:42:49
0000000262,Mitchell Williams,41.81956927702596,0000000097,2020-08-09 09:19:42
0000000264,Elizabeth Odom,20.7592326163157,0000000138,2020-08-09 09:13:23
0000000265,Brady Daniels,8.229758016095888,0000000240,2020-08-09 09:21:34
0000000266,Stephen Pena,3.6928956896664853,0000000051,2020-08-09 09:14:23
0000000267,James Johnson,146.68742768300004,0000000292,2020-08-09 09:25:58
0000000268,Jennifer Bell,22.228958444294545,0000000192,2020-08-09 09:16:26
0000000269,Wendy Brown,3.859755597890783,0000000074,2020-08-09 09:08:28
0000000270,Jeremy Schultz,6.87898663527242,0000000181,2020-08-09 09:29:01
0000000271,Johnathan Miller,33.36514585567579,0000000163,2020-08-09 09:04:01
0000000272,Sharon Bowers,6.529349903093555,0000000035,2020-08-09 09:46:23
0000000273,Adrian Jones,22.14713713043455,0000000268,2020-08-09 09:24:33
0000000274,Tina Anderson,61.26164412937992,0000000050,2020-08-09 09:08:32
0000000276,Katelyn Thompson,39.52610830533614,0000000049,2020-08-09 09:36:48
0000000277,Shane Mayer,162.35523155628422,0000000087,2020-08-09 09:11:40
0000000278,Tina Murphy,6.09517052938653,0000000150,2020-08-09 09:31:28
0000000279,Mrs. Jill Allen,89.253876510966,0000000011,2020-08-09 09:28:50
0000000280,Jeffrey Mueller,33.82972414419772,0000000028,2020-08-09 09:17:19
0000000283,Derek Barnett,14.452378439324265,0000000180,2020-08-09 09:57:53
0000000284,Charles Martinez,3.0626910962579137,0000000179,2020-08-09 09:37:39
0000000285,Jesse Huber,11.670788579649942,0000000152,2020-08-09 09:12:12
0000000286,Kendra Olson,57.4933054203393,0000000023,2020-08-09 09:56:03
0000000287,Nicole Gross,66.85315052669654,0000000117,2020-08-09 09:55:54
0000000288,Elizabeth Hill,35.22361403628821,0000000126,2020-08-09 09:40:56
0000000289,Christina Willis,17.92143292601824,0000000257,2020-08-09 09:22:30
0000000290,Anthony Mitchell,101.95370466144168,0000000072,2020-08-09 09:57:24
0000000291,Janet Hall,10.383223881644977,0000000257,2020-08-09 09:27:42
0000000292,Amanda Lang,6.399895637266446,0000000075,2020-08-09 09:59:33
0000000294,Sharon Obrien,32.62421990715289,0000000068,2020-08-09 09:57:00
0000000295,Steven Johnson,128.34462425284116,0000000183,2020-08-09 09:00:01
0000000296,Rebecca Rodriguez,86.96490932496947,0000000059,2020-08-09 09:45:03
0000000297,Nicole Anderson,47.76155081168619,0000000135,2020-08-09 09:11:32
0000000298,Steven Mcdonald,140.57482943452231,0000000050,2020-08-09 09:28:55
0000000000,Amy Berger,98.71787469558657,0000000260,2020-08-09 10:47:33
0000000001,Michael Curry,211.6649107952166,0000000251,2020-08-09 10:34:07
0000000002,Robert Ramirez,87.92228253104803,0000000249,2020-08-09 10:26:47
0000000003,Derek Gonzalez,27.730968259790576,0000000112,2020-08-09 10:17:21
0000000004,Gregory Fischer,4.221853238761673,0000000270,2020-08-09 10:33:45
0000000005,Erica Walker,65.16842753884582,0000000299,2020-08-09 10:11:46
0000000006,Bradley Collins,38.96447728829878,0000000197,2020-08-09 10:55:51
0000000007,James Rodriguez,47.96155923433575,0000000140,2020-08-09 10:47:04
0000000008,Brandy Padilla,34.83491500292506,0000000179,2020-08-09 10:32:30
0000000009,Mark Taylor,27.69960769319135,0000000278,2020-08-09 10:16:06
0000000010,Molly Norris,40.28630746762458,0000000133,2020-08-09 10:32:51
0000000011,Dillon Jenkins,170.9169473651055,0000000141,2020-08-09 10:45:15
0000000012,Lisa Smith,20.81605126877295,0000000185,2020-08-09 10:05:51
0000000013,Lauren Gonzalez,72.44319176316701,0000000106,2020-08-09 10:14:22
0000000014,James Dean,225.70022886701113,0000000014,2020-08-09 10:03:07
0000000015,Sheila Cook,29.408530267694385,0000000123,2020-08-09 10:25:35
0000000016,Cassandra Wolfe,32.96362144010145,0000000170,2020-08-09 10:35:36
0000000017,Trevor Le,43.92262351413846,0000000201,2020-08-09 10:41:50
0000000018,Laura Yang,18.05122881431605,0000000173,2020-08-09 10:20:40
0000000019,Ryan Barrett,36.51432333906452,0000000135,2020-08-09 10:33:53
0000000020,John Sullivan,109.03773076724838,0000000190,2020-08-09 10:05:18
0000000021,Laurie Jordan,59.036983429610714,0000000136,2020-08-09 10:28:34
0000000022,Lori Smith,28.384799240307057,0000000002,2020-08-09 10:29:51
0000000023,Jennifer Whitehead,49.813875948084814,0000000125,2020-08-09 10:43:03
0000000024,Matthew Holland,14.925986538725889,0000000099,2020-08-09 10:16:27
0000000025,Jenna Garcia,114.97883865325636,0000000166,2020-08-09 10:57:36
0000000026,Hannah Walker,84.51285313757091,0000000180,2020-08-09 10:32:25
0000000028,Christie Lee,74.8959561182153,0000000242,2020-08-09 10:32:17
0000000029,Kevin Hood,145.2936721026496,0000000234,2020-08-09 10:21:36
0000000030,Ashley Booth,206.99084327509982,0000000169,2020-08-09 10:15:48
0000000031,Neil Miller Jr.,107.26988114433682,0000000289,2020-08-09 10:07:31
0000000032,Sarah Mejia,85.1051290188045,0000000264,2020-08-09 10:14:44
0000000033,Kara Mcguire,70.80792291293581,0000000185,2020-08-09 10:36:22
0000000034,Leslie Barker,43.50050711514127,0000000205,2020-08-09 10:00:05
0000000035,Jennifer Anderson,15.282431950486012,0000000026,2020-08-09 10:21:44
0000000036,Savannah Torres,35.95534099583387,0000000105,2020-08-09 10:18:27
0000000037,Laura Daniel,2.8596044160305047,0000000145,2020-08-09 10:39:28
0000000038,Mary Collins,24.96434203547218,0000000246,2020-08-09 10:14:19
0000000039,Mark Mcclure,52.98048322981828,0000000017,2020-08-09 10:02:33
0000000040,Matthew Mahoney,56.08619211469882,0000000298,2020-08-09 10:56:03
0000000041,Renee Hancock,18.6437417556985,0000000205,2020-08-09 10:33:10
0000000043,Douglas Brown,69.61415501879534,0000000231,2020-08-09 10:06:36
0000000044,Whitney Harper,90.24943569271107,0000000082,2020-08-09 10:38:10
